languge,age,participant,pronoun,share
ger,37,ADU,1pl,0.006033182503770739
ger,37,CHI,1pl,0.0029985007496251873
ger,33.8,ADU,1pl,0.0045871559633027525
ger,33.8,CHI,1pl,0
ger,39.03333333333333,CHI,1pl,0.007434944237918215
ger,39.03333333333333,ADU,1pl,0.014602803738317757
ger,39.03333333333333,ADU,1pl,0
ger,36.36666666666667,ADU,1pl,0.011178388448998603
ger,36.36666666666667,CHI,1pl,0.0030737704918032786
ger,39.13333333333333,ADU,1pl,0.009146341463414634
ger,39.13333333333333,CHI,1pl,0.006896551724137931
ger,34.46666666666667,ADU,1pl,0.003194888178913738
ger,34.46666666666667,CHI,1pl,0
ger,38.766666666666666,ADU,1pl,0.010017678255745434
ger,38.766666666666666,CHI,1pl,0
ger,28.9,ADU,1pl,0.009271978021978022
ger,28.9,CHI,1pl,0.0019249278152069298
ger,31.233333333333334,ADU,1pl,0.007575757575757576
ger,31.233333333333334,CHI,1pl,0.0034965034965034965
ger,34.13333333333333,ADU,1pl,0.014780835881753314
ger,34.13333333333333,CHI,1pl,0.005230125523012552
ger,35.03333333333333,ADU,1pl,0.006864988558352402
ger,35.03333333333333,CHI,1pl,0.0025020850708924102
ger,37.666666666666664,ADU,1pl,8.336807002917883e-4
ger,37.666666666666664,CHI,1pl,0.0013123359580052493
ger,35.03333333333333,ADU,1pl,0.017234131988230348
ger,35.03333333333333,CHI,1pl,0.006172839506172839
ger,37.8,ADU,1pl,0.0057361376673040155
ger,37.8,CHI,1pl,0.002072538860103627
ger,20.133333333333333,CHI,1pl,0.017026850032743943
ger,20.133333333333333,ADU,1pl,0.015834348355663823
ger,20.133333333333333,ADU,1pl,0.014573991031390135
ger,21.666666666666668,ADU,1pl,0.00911854103343465
ger,21.666666666666668,CHI,1pl,0.0033594624860022394
ger,23,ADU,1pl,0.009603340292275574
ger,23,CHI,1pl,0.005124162396531336
ger,24.2,ADU,1pl,0.00844205679201842
ger,24.2,CHI,1pl,0.005142589995324918
ger,25.4,ADU,1pl,0.010683760683760684
ger,25.4,CHI,1pl,0.007660878447395302
ger,26.866666666666667,ADU,1pl,0.0057859209257473485
ger,26.866666666666667,CHI,1pl,0.0049261083743842365
ger,27.8,ADU,1pl,0.014078674948240166
ger,27.8,CHI,1pl,0.005647944775651083
ger,29.166666666666668,ADU,1pl,0.014372404982433726
ger,29.166666666666668,CHI,1pl,0.009046624913013222
ger,30.4,ADU,1pl,0
ger,30.4,ADU,1pl,0.010175763182238668
ger,30.4,CHI,1pl,0.0038896746817538895
ger,31.9,ADU,1pl,0.006675567423230975
ger,31.9,CHI,1pl,0.006968641114982578
ger,33.166666666666664,ADU,1pl,0.01485148514851485
ger,33.166666666666664,CHI,1pl,0.00778688524590164
ger,34.56666666666667,ADU,1pl,0.018890200708382526
ger,34.56666666666667,CHI,1pl,0.0109151973131822
ger,36.1,ADU,1pl,0
ger,36.1,ADU,1pl,0.014462809917355372
ger,36.1,CHI,1pl,0.008305647840531562
ger,37.3,ADU,1pl,0.007017543859649123
ger,37.3,CHI,1pl,0.009277481023334271
ger,38.666666666666664,ADU,1pl,0.014218009478672985
ger,38.666666666666664,CHI,1pl,0.013280212483399735
ger,25.133333333333333,ADU,1pl,0.01794214573416331
ger,25.133333333333333,CHI,1pl,0.006796116504854369
ger,29.133333333333333,ADU,1pl,0.018296973961998593
ger,29.133333333333333,CHI,1pl,0.003993610223642172
ger,34.43333333333333,ADU,1pl,0.020224719101123594
ger,34.43333333333333,CHI,1pl,0.010177281680892974
ger,20.433333333333334,ADU,1pl,0.006269592476489028
ger,20.433333333333334,CHI,1pl,0.005277044854881266
ger,21.733333333333334,ADU,1pl,0.006889763779527559
ger,21.733333333333334,CHI,1pl,0.0011148272017837235
ger,22.9,ADU,1pl,0.0012062726176115801
ger,22.9,CHI,1pl,0
ger,24.466666666666665,ADU,1pl,0.004214963119072708
ger,24.466666666666665,CHI,1pl,0.0036809815950920245
ger,25.866666666666667,ADU,1pl,0.005751848808545604
ger,25.866666666666667,CHI,1pl,0.0032555615843733042
ger,27.033333333333335,ADU,1pl,0.011363636363636364
ger,27.033333333333335,CHI,1pl,0.004375303840544483
ger,28.1,ADU,1pl,0.009113504556752278
ger,28.1,CHI,1pl,0.004480955937266617
ger,29.6,ADU,1pl,0.009438414346389807
ger,29.6,CHI,1pl,0.007594936708860759
ger,31.266666666666666,CHI,1pl,0.001697792869269949
ger,31.266666666666666,ADU,1pl,0.004329004329004329
ger,31.266666666666666,ADU,1pl,0
ger,32.333333333333336,ADU,1pl,0.013256484149855908
ger,32.333333333333336,CHI,1pl,0.006505026611472502
ger,33.5,ADU,1pl,0.008579088471849867
ger,33.5,CHI,1pl,0.0067425200168563
ger,34.53333333333333,ADU,1pl,0.00575013068478829
ger,34.53333333333333,CHI,1pl,0.001893939393939394
ger,36.233333333333334,ADU,1pl,0.003257328990228013
ger,36.233333333333334,CHI,1pl,7.246376811594203e-4
ger,37.13333333333333,ADU,1pl,0
ger,37.13333333333333,ADU,1pl,0.00909090909090909
ger,37.13333333333333,CHI,1pl,0.0032379924446842958
ger,38.46666666666667,ADU,1pl,0.013793103448275862
ger,38.46666666666667,CHI,1pl,0.010573177518085699
ger,39.96666666666667,ADU,1pl,0
ger,39.96666666666667,ADU,1pl,0.018292682926829267
ger,39.96666666666667,CHI,1pl,0.0032948929159802307
ger,25,ADU,1pl,0.017013232514177693
ger,25,CHI,1pl,0.005319148936170213
ger,29.3,ADU,1pl,0.03094112591319295
ger,29.3,CHI,1pl,0.011073663938372653
ger,34.833333333333336,ADU,1pl,0.01791044776119403
ger,34.833333333333336,CHI,1pl,0.009718498659517426
ger,21.233333333333334,ADU,1pl,0.006230529595015576
ger,21.233333333333334,CHI,1pl,0.003367003367003367
ger,22.666666666666668,ADU,1pl,0.020765027322404372
ger,22.666666666666668,CHI,1pl,0.0036496350364963502
ger,24.2,ADU,1pl,0.0061902082160945416
ger,24.2,CHI,1pl,0.005379959650302623
ger,25.466666666666665,ADU,1pl,0.015319715808170514
ger,25.466666666666665,CHI,1pl,0.009785932721712538
ger,27.133333333333333,ADU,1pl,0.015511892450879007
ger,27.133333333333333,CHI,1pl,0.008044554455445545
ger,28.366666666666667,ADU,1pl,0.018425460636515914
ger,28.366666666666667,CHI,1pl,0.0055617352614015575
ger,29.533333333333335,ADU,1pl,0.013847080072245636
ger,29.533333333333335,CHI,1pl,0.008274720728175424
ger,30.833333333333332,CHI,1pl,0.005766062602965404
ger,30.833333333333332,ADU,1pl,0.006739679865206402
ger,30.833333333333332,ADU,1pl,0
ger,32.5,CHI,1pl,0.005952380952380952
ger,32.5,ADU,1pl,0.015463917525773196
ger,32.5,ADU,1pl,0
ger,33.5,ADU,1pl,0.01
ger,33.5,CHI,1pl,0.002063679245283019
ger,34.96666666666667,ADU,1pl,0
ger,34.96666666666667,CHI,1pl,0.0033949453036589967
ger,36.266666666666666,CHI,1pl,0.011703511053315995
ger,36.266666666666666,ADU,1pl,0
ger,36.266666666666666,ADU,1pl,0.008982035928143712
ger,37.63333333333333,ADU,1pl,0.018726591760299626
ger,37.63333333333333,CHI,1pl,0.012414649286157667
ger,38.9,ADU,1pl,0
ger,38.9,CHI,1pl,0.012964858410098942
ger,25.466666666666665,ADU,1pl,0.011562057574327513
ger,25.466666666666665,CHI,1pl,0.006002400960384154
ger,29.266666666666666,ADU,1pl,0.014975471210947586
ger,29.266666666666666,CHI,1pl,0.01486988847583643
ger,34.8,ADU,1pl,0.016574585635359115
ger,34.8,CHI,1pl,0.012517385257301807
ger,20.166666666666668,ADU,1pl,0.011893281902925105
ger,20.166666666666668,CHI,1pl,0.004357298474945534
ger,25.166666666666668,ADU,1pl,0.01023541453428864
ger,25.166666666666668,CHI,1pl,0.015384615384615385
ger,29.366666666666667,ADU,1pl,0.009486999297259312
ger,29.366666666666667,CHI,1pl,0.006741573033707865
ger,31.4,ADU,1pl,0.01926444833625219
ger,31.4,CHI,1pl,0.01288404360753221
ger,20.033333333333335,ADU,1pl,0.009900990099009901
ger,20.033333333333335,CHI,1pl,0.0035587188612099642
ger,25.366666666666667,ADU,1pl,0.004804974561899378
ger,25.366666666666667,CHI,1pl,0.0039447731755424065
ger,28.766666666666666,CHI,1pl,0.0015864621893178213
ger,28.766666666666666,ADU,1pl,0.0037650602409638554
ger,28.766666666666666,ADU,1pl,0.024922118380062305
ger,34.36666666666667,ADU,1pl,0.008140531276778063
ger,34.36666666666667,CHI,1pl,0.00622876557191393
ger,20.566666666666666,ADU,1pl,0.011408512505484861
ger,20.566666666666666,CHI,1pl,0.010344827586206896
ger,25.433333333333334,ADU,1pl,0.013906996957844416
ger,25.433333333333334,CHI,1pl,0.003105590062111801
ger,29,ADU,1pl,0.010624169986719787
ger,29,CHI,1pl,0.002325581395348837
ger,34.666666666666664,ADU,1pl,0.00870195794053662
ger,34.666666666666664,CHI,1pl,0.0047908016608112424
ger,20.633333333333333,ADU,1pl,0.007786140669608098
ger,20.633333333333333,CHI,1pl,0.0030075187969924814
ger,25.5,ADU,1pl,0.007259953161592506
ger,25.5,CHI,1pl,0.0057251908396946565
ger,28.966666666666665,ADU,1pl,0.023394213010465834
ger,28.966666666666665,CHI,1pl,0.01639344262295082
ger,34.266666666666666,ADU,1pl,0.011922503725782414
ger,34.266666666666666,CHI,1pl,0.014801915542011318
ger,25.366666666666667,ADU,1pl,0.00945038547624969
ger,25.366666666666667,CHI,1pl,0.0066396163777203985
ger,29.3,CHI,1pl,0.005920847616079776
ger,29.3,ADU,1pl,0
ger,29.3,ADU,1pl,0.014437482974666304
ger,34.8,CHI,1pl,0.008330762110459735
ger,34.8,ADU,1pl,0
ger,34.8,ADU,1pl,0.004889975550122249
ger,25.3,ADU,1pl,0.01430615164520744
ger,25.3,CHI,1pl,0.009285714285714286
ger,29.3,ADU,1pl,0.014345696291112667
ger,29.3,CHI,1pl,0.009745127436281859
ger,34.46666666666667,ADU,1pl,0.005065123010130246
ger,34.46666666666667,CHI,1pl,0.005164319248826291
ger,20.066666666666666,ADU,1pl,0.01358965860125953
ger,20.066666666666666,CHI,1pl,0.006640106241699867
ger,21.233333333333334,ADU,1pl,0.0053639846743295016
ger,21.233333333333334,CHI,1pl,0.004549590536851683
ger,22.633333333333333,ADU,1pl,0.011306532663316583
ger,22.633333333333333,CHI,1pl,0.0038255547054322878
ger,24.033333333333335,ADU,1pl,0.016203703703703703
ger,24.033333333333335,CHI,1pl,0.007705986959098993
ger,25.4,ADU,1pl,0.010961810466760962
ger,25.4,CHI,1pl,0.003870967741935484
ger,26.566666666666666,ADU,1pl,0.012836970474967908
ger,26.566666666666666,CHI,1pl,0.004942339373970346
ger,28.2,ADU,1pl,0.0079155672823219
ger,28.2,CHI,1pl,0.0018259281801582471
ger,29.533333333333335,ADU,1pl,0.012353923205342237
ger,29.533333333333335,CHI,1pl,0.007462686567164179
ger,30.966666666666665,ADU,1pl,0.007568590350047304
ger,30.966666666666665,CHI,1pl,0.00823271130625686
ger,32.46666666666667,ADU,1pl,0.014367816091954023
ger,32.46666666666667,CHI,1pl,0.00657354149548069
ger,33.46666666666667,ADU,1pl,0.008333333333333333
ger,33.46666666666667,CHI,1pl,0.005331302361005331
ger,34.6,ADU,1pl,0.01468189233278956
ger,34.6,CHI,1pl,0.02188782489740082
ger,36,ADU,1pl,0.023162134944612285
ger,36,CHI,1pl,0.01582440020418581
ger,37.8,ADU,1pl,0.018633540372670808
ger,37.8,CHI,1pl,0.014300847457627119
ger,38.733333333333334,ADU,1pl,0.027892561983471075
ger,38.733333333333334,CHI,1pl,0.026848798869524258
ger,20.066666666666666,ADU,1pl,0.01495124593716143
ger,20.066666666666666,CHI,1pl,0.0041293874741913286
ger,25.2,ADU,1pl,0.013074743952930921
ger,25.2,CHI,1pl,0.010224948875255624
ger,29.2,ADU,1pl,0.01807068828062716
ger,29.2,CHI,1pl,0.017412935323383085
ger,35,ADU,1pl,0.011390416339355853
ger,35,CHI,1pl,0.005194805194805195
ger,20.033333333333335,ADU,1pl,0.009642426677380474
ger,20.033333333333335,CHI,1pl,0.0044444444444444444
ger,25.2,ADU,1pl,0.01674982181040627
ger,25.2,CHI,1pl,0.00909090909090909
ger,29.3,ADU,1pl,0.014790996784565916
ger,29.3,CHI,1pl,0.005105762217359592
ger,34.6,ADU,1pl,0.013071895424836602
ger,34.6,CHI,1pl,0.006097560975609756
ger,25,ADU,1pl,0.012446518864255154
ger,25,CHI,1pl,0.005115089514066497
ger,29.233333333333334,ADU,1pl,0.004429301533219762
ger,29.233333333333334,CHI,1pl,0.003465003465003465
ger,34.43333333333333,ADU,1pl,0.015503875968992248
ger,34.43333333333333,CHI,1pl,0.0127750177430802
ger,25.7,ADU,1pl,0.025096525096525095
ger,25.7,CHI,1pl,0.011818778726198293
ger,29.1,ADU,1pl,0.014492753623188406
ger,29.1,CHI,1pl,0.0027384755819260614
ger,34.46666666666667,ADU,1pl,0.01950585175552666
ger,34.46666666666667,CHI,1pl,0.004782608695652174
ger,20.133333333333333,ADU,1pl,0.014158800666296502
ger,20.133333333333333,CHI,1pl,0.013131313131313131
ger,25.333333333333332,ADU,1pl,0.014467791939373063
ger,25.333333333333332,CHI,1pl,0.005555555555555556
ger,29.133333333333333,ADU,1pl,0.01778542742398164
ger,29.133333333333333,CHI,1pl,0.006530925854782943
ger,34.5,ADU,1pl,0.015492957746478873
ger,34.5,CHI,1pl,0.01456531634046427
ger,20.266666666666666,ADU,1pl,0.013088276246170982
ger,20.266666666666666,CHI,1pl,0.004301075268817204
ger,21.233333333333334,ADU,1pl,0.00819672131147541
ger,21.233333333333334,CHI,1pl,0.00463678516228748
ger,22.5,ADU,1pl,0.018583042973286876
ger,22.5,CHI,1pl,0.008939974457215836
ger,24,ADU,1pl,0.012195121951219513
ger,24,CHI,1pl,0.002805049088359046
ger,25.5,ADU,1pl,0.009015777610818933
ger,25.5,CHI,1pl,0.002061855670103093
ger,26.8,ADU,1pl,0.009154929577464789
ger,26.8,CHI,1pl,0.006535947712418301
ger,28,ADU,1pl,0.006521739130434782
ger,28,CHI,1pl,0.004260758414997869
ger,29.4,ADU,1pl,0.012315270935960592
ger,29.4,CHI,1pl,0.0036429872495446266
ger,30.533333333333335,ADU,1pl,0.004722550177095631
ger,30.533333333333335,CHI,1pl,0.002840909090909091
ger,31.566666666666666,CHI,1pl,0.00819672131147541
ger,31.566666666666666,ADU,1pl,0.01054713249835201
ger,31.566666666666666,ADU,1pl,0.022058823529411766
ger,33.5,ADU,1pl,0.016931216931216932
ger,33.5,CHI,1pl,0.01118421052631579
ger,34.9,ADU,1pl,0.0068212824010914054
ger,34.9,CHI,1pl,0.0035900783289817234
ger,36.06666666666667,ADU,1pl,0.015217391304347827
ger,36.06666666666667,CHI,1pl,0.009704641350210971
ger,37.333333333333336,ADU,1pl,0.022974607013301087
ger,37.333333333333336,CHI,1pl,0.00911854103343465
ger,38.5,ADU,1pl,0.01530891197375615
ger,38.5,CHI,1pl,0.012125079770261647
ger,20.1,ADU,1pl,0.018423437028088192
ger,20.1,CHI,1pl,0.007469654528478058
ger,25.233333333333334,ADU,1pl,0.012342366514623022
ger,25.233333333333334,CHI,1pl,0.005294117647058823
ger,29.333333333333332,ADU,1pl,0.011713520749665328
ger,29.333333333333332,CHI,1pl,0.005914826498422713
ger,34.46666666666667,ADU,1pl,0.012834224598930482
ger,34.46666666666667,CHI,1pl,0.02227979274611399
ger,20.033333333333335,ADU,1pl,0.02404207362885049
ger,20.033333333333335,CHI,1pl,0.02681992337164751
ger,25.4,ADU,1pl,0.010093978419770276
ger,25.4,CHI,1pl,0.00909090909090909
ger,29.3,ADU,1pl,0.012646221941195067
ger,29.3,CHI,1pl,0.006047278724573941
ger,34.56666666666667,ADU,1pl,0.01263001485884101
ger,34.56666666666667,CHI,1pl,0.007260406582768635
ger,21,ADU,1pl,0.008995502248875561
ger,21,CHI,1pl,0.004228329809725159
ger,22.566666666666666,ADU,1pl,0.013303769401330377
ger,22.566666666666666,ADU,1pl,0.013221990257480862
ger,22.566666666666666,CHI,1pl,0.0038461538461538464
ger,24.066666666666666,ADU,1pl,0.00900225056264066
ger,24.066666666666666,CHI,1pl,0.004455760661998727
ger,25.133333333333333,ADU,1pl,0.011028219266947779
ger,25.133333333333333,CHI,1pl,0.0071315372424722665
ger,26.466666666666665,ADU,1pl,0.022085259373394967
ger,26.466666666666665,CHI,1pl,0.008482563619227144
ger,28,ADU,1pl,0.018170019467878003
ger,28,CHI,1pl,0.017665797856936
ger,29.3,ADU,1pl,0.010181355392936684
ger,29.3,CHI,1pl,0.005766062602965404
ger,30.666666666666668,ADU,1pl,0.015297202797202798
ger,30.666666666666668,CHI,1pl,0.006793478260869565
ger,32.03333333333333,ADU,1pl,0.011535048802129548
ger,32.03333333333333,CHI,1pl,0.007859869750729845
ger,33.13333333333333,ADU,1pl,0.011060507482108002
ger,33.13333333333333,CHI,1pl,0.008377548170901982
ger,34.8,ADU,1pl,0.026897788404064555
ger,34.8,CHI,1pl,0.013771442377385841
ger,36.06666666666667,ADU,1pl,0.011111111111111112
ger,36.06666666666667,CHI,1pl,0.013523131672597865
ger,37.43333333333333,ADU,1pl,0.014265335235378032
ger,37.43333333333333,CHI,1pl,0.014385532264693794
ger,38.7,ADU,1pl,0.01689933872152829
ger,38.7,CHI,1pl,0.01621477937267411
ger,27.333333333333332,CHI,1pl,0
ger,33.06666666666667,CHI,1pl,0
ger,38.13333333333333,CHI,1pl,0
ger,22,CHI,1pl,0
ger,22.266666666666666,CHI,1pl,0
ger,24.5,CHI,1pl,0
ger,26.266666666666666,CHI,1pl,0
ger,37.5,CHI,1pl,0
ger,38.833333333333336,CHI,1pl,0
ger,25,CHI,1pl,0.0012285012285012285
ger,25,CHI,1pl,0.007429420505200594
ger,25,CHI,1pl,0.0011641443538998836
ger,25,ADU,1pl,0.004299226139294927
ger,25,CHI,1pl,0.002688172043010753
ger,25,ADU,1pl,0.005279831045406547
ger,25,CHI,1pl,0.0025
ger,25,ADU,1pl,0.005089058524173028
ger,25,CHI,1pl,0.0032679738562091504
ger,25,CHI,1pl,0.008583690987124463
ger,25,CHI,1pl,0
ger,20.5,CHI,1pl,0.006702974444909929
ger,20.266666666666666,ADU,3,0
ger,20.266666666666666,ADU,3,0.00860832137733142
ger,20.266666666666666,CHI,3,0.015503875968992248
ger,20.733333333333334,ADU,3,0.051094890510948905
ger,20.733333333333334,ADU,3,0.041425818882466284
ger,20.733333333333334,CHI,3,0.07865168539325842
ger,20.766666666666666,ADU,3,0.026521060842433698
ger,20.766666666666666,CHI,3,0.028037383177570093
ger,20.8,ADU,3,0.011363636363636364
ger,20.8,ADU,3,0.01755485893416928
ger,20.8,CHI,3,0
ger,20.9,ADU,3,0.25925925925925924
ger,20.9,ADU,3,0.023133543638275498
ger,20.9,CHI,3,0.014423076923076924
ger,20.966666666666665,ADU,3,0.02197802197802198
ger,20.966666666666665,CHI,3,0.018292682926829267
ger,21.066666666666666,ADU,3,0.02129471890971039
ger,21.066666666666666,CHI,3,0.021333333333333333
ger,21.1,ADU,3,0
ger,21.1,CHI,3,0
ger,21.133333333333333,ADU,3,0.01740139211136891
ger,21.133333333333333,CHI,3,0.05161290322580645
ger,21.166666666666668,ADU,3,0.03418803418803419
ger,21.166666666666668,CHI,3,0.038461538461538464
ger,21.2,ADU,3,0.030542986425339366
ger,21.2,CHI,3,0.017857142857142856
ger,21.233333333333334,ADU,3,0.0049261083743842365
ger,21.233333333333334,CHI,3,0
ger,21.466666666666665,ADU,3,0
ger,21.466666666666665,ADU,3,0.014304291287386216
ger,21.466666666666665,CHI,3,0.015779092702169626
ger,21.5,ADU,3,0.045454545454545456
ger,21.5,ADU,3,0.008968609865470852
ger,21.5,CHI,3,0.017241379310344827
ger,21.533333333333335,ADU,3,0
ger,21.533333333333335,CHI,3,0.01834862385321101
ger,21.666666666666668,ADU,3,0.006896551724137931
ger,21.666666666666668,CHI,3,0
ger,21.866666666666667,ADU,3,0.023083264633140973
ger,21.866666666666667,CHI,3,0.034482758620689655
ger,21.9,ADU,3,0.03727714748784441
ger,21.9,CHI,3,0.0321285140562249
ger,21.933333333333334,ADU,3,0.0851063829787234
ger,21.933333333333334,ADU,3,0.04040404040404041
ger,21.933333333333334,CHI,3,0.020833333333333332
ger,21.966666666666665,ADU,3,0.031446540880503145
ger,21.966666666666665,CHI,3,0.01929260450160772
ger,22,ADU,3,0.010706638115631691
ger,22,CHI,3,0.00819672131147541
ger,22.533333333333335,ADU,3,0.01986434108527132
ger,22.533333333333335,CHI,3,0.023655913978494623
ger,22.566666666666666,ADU,3,0.014884979702300407
ger,22.566666666666666,CHI,3,0.024553571428571428
ger,22.6,ADU,3,0.011389521640091117
ger,22.6,CHI,3,0
ger,22.633333333333333,ADU,3,0.015748031496062992
ger,22.633333333333333,CHI,3,0
ger,22.766666666666666,ADU,3,0.017045454545454544
ger,22.766666666666666,CHI,3,0
ger,22.866666666666667,ADU,3,0.017414601473543203
ger,22.866666666666667,CHI,3,0.007142857142857143
ger,22.9,ADU,3,0.011380880121396054
ger,22.9,CHI,3,0.0189873417721519
ger,22.933333333333334,ADU,3,0.011204481792717087
ger,22.933333333333334,CHI,3,0.012195121951219513
ger,22.966666666666665,ADU,3,0.04126031507876969
ger,22.966666666666665,CHI,3,0.05384615384615385
ger,23,ADU,3,0.021604938271604937
ger,23,CHI,3,0.04225352112676056
ger,23.066666666666666,ADU,3,0.01507537688442211
ger,23.066666666666666,CHI,3,0.012121212121212121
ger,23.1,ADU,3,0.02223926380368098
ger,23.1,CHI,3,0.029333333333333333
ger,23.133333333333333,ADU,3,0.05491990846681922
ger,23.133333333333333,CHI,3,0.1111111111111111
ger,23.233333333333334,ADU,3,0.034569453174104335
ger,23.233333333333334,CHI,3,0.060240963855421686
ger,23.266666666666666,ADU,3,0.02462526766595289
ger,23.266666666666666,CHI,3,0.035398230088495575
ger,23.333333333333332,ADU,3,0.00851063829787234
ger,23.333333333333332,CHI,3,0.015384615384615385
ger,23.466666666666665,ADU,3,0.022950819672131147
ger,23.466666666666665,CHI,3,0.007407407407407408
ger,23.5,ADU,3,0.1
ger,23.5,ADU,3,0.022289156626506025
ger,23.5,CHI,3,0.021551724137931036
ger,23.566666666666666,ADU,3,0.03775510204081633
ger,23.566666666666666,CHI,3,0.027624309392265192
ger,23.633333333333333,ADU,3,0
ger,23.633333333333333,ADU,3,0.019484240687679084
ger,23.633333333333333,CHI,3,0.012280701754385965
ger,23.966666666666665,ADU,3,0
ger,23.966666666666665,CHI,3,0
ger,24.033333333333335,ADU,3,0.15384615384615385
ger,24.033333333333335,ADU,3,0.02013888888888889
ger,24.033333333333335,CHI,3,0.014354066985645933
ger,24.066666666666666,ADU,3,0.044061302681992334
ger,24.066666666666666,CHI,3,0.04950495049504951
ger,24.133333333333333,ADU,3,0.024498886414253896
ger,24.133333333333333,CHI,3,0.024282560706401765
ger,24.166666666666668,ADU,3,0.03462603878116344
ger,24.166666666666668,CHI,3,0.0782122905027933
ger,24.2,ADU,3,0.053388090349075976
ger,24.2,CHI,3,0.10588235294117647
ger,24.233333333333334,ADU,3,0
ger,24.233333333333334,ADU,3,0.03121516164994426
ger,24.233333333333334,CHI,3,0.018433179723502304
ger,24.333333333333332,ADU,3,0.04424040066777963
ger,24.333333333333332,CHI,3,0.05928853754940711
ger,24.766666666666666,ADU,3,0.030562347188264057
ger,24.766666666666666,CHI,3,0.05476190476190476
ger,24.8,ADU,3,0.013468013468013467
ger,24.8,CHI,3,0.043478260869565216
ger,24.866666666666667,ADU,3,0.036427732079905996
ger,24.866666666666667,CHI,3,0.09012875536480687
ger,24.933333333333334,ADU,3,0
ger,24.933333333333334,CHI,3,0
ger,25.1,ADU,3,0
ger,25.1,ADU,3,0.02155887230514096
ger,25.1,CHI,3,0.0371900826446281
ger,25.2,ADU,3,0.012448132780082987
ger,25.2,CHI,3,0.01875
ger,25.233333333333334,ADU,3,0.009389671361502348
ger,25.233333333333334,CHI,3,0.019230769230769232
ger,25.266666666666666,ADU,3,0.023148148148148147
ger,25.266666666666666,CHI,3,0.05128205128205128
ger,25.3,ADU,3,0.026717557251908396
ger,25.3,CHI,3,0.03954802259887006
ger,25.4,ADU,3,0.2
ger,25.4,ADU,3,0.03427172582619339
ger,25.4,CHI,3,0.040740740740740744
ger,25.466666666666665,ADU,3,0
ger,25.466666666666665,ADU,3,0.020381328073635765
ger,25.466666666666665,CHI,3,0.040169133192389
ger,25.5,ADU,3,0.026615969581749048
ger,25.5,CHI,3,0.053738317757009345
ger,25.7,ADU,3,0.0256797583081571
ger,25.7,CHI,3,0.03869969040247678
ger,25.733333333333334,ADU,3,0.010040160642570281
ger,25.733333333333334,CHI,3,0.029556650246305417
ger,25.766666666666666,ADU,3,0.020951549541684853
ger,25.766666666666666,CHI,3,0.029914529914529916
ger,25.866666666666667,ADU,3,0.013177159590043924
ger,25.866666666666667,CHI,3,0.02654867256637168
ger,25.933333333333334,ADU,3,0.01953125
ger,25.933333333333334,CHI,3,0.023696682464454975
ger,25.966666666666665,ADU,3,0.023622047244094488
ger,25.966666666666665,CHI,3,0.03908794788273615
ger,26,ADU,3,0
ger,26,CHI,3,0
ger,26.1,ADU,3,0.026470588235294117
ger,26.1,CHI,3,0.028070175438596492
ger,26.133333333333333,ADU,3,0.01717557251908397
ger,26.133333333333333,CHI,3,0.028455284552845527
ger,26.2,ADU,3,0.002285714285714286
ger,26.2,CHI,3,0.005405405405405406
ger,26.3,ADU,3,0
ger,26.3,ADU,3,0.01412180052956752
ger,26.3,CHI,3,0.021479713603818614
ger,26.333333333333332,ADU,3,0.014444444444444444
ger,26.333333333333332,CHI,3,0.019762845849802372
ger,26.4,ADU,3,0.05555555555555555
ger,26.4,ADU,3,0.017777777777777778
ger,26.4,CHI,3,0.026829268292682926
ger,26.433333333333334,ADU,3,0.02130492676431425
ger,26.433333333333334,CHI,3,0.03582089552238806
ger,26.5,ADU,3,0.01646090534979424
ger,26.5,CHI,3,0.023668639053254437
ger,26.533333333333335,ADU,3,0.02465331278890601
ger,26.533333333333335,CHI,3,0.05136986301369863
ger,26.6,ADU,3,0
ger,26.6,ADU,3,0.022429906542056073
ger,26.6,CHI,3,0.03592814371257485
ger,26.7,ADU,3,0.02922077922077922
ger,26.7,CHI,3,0.06349206349206349
ger,26.966666666666665,ADU,3,0
ger,26.966666666666665,ADU,3,0.029965424510180562
ger,26.966666666666665,CHI,3,0.04138594802694899
ger,27,ADU,3,0.02601156069364162
ger,27,CHI,3,0.02510460251046025
ger,27.066666666666666,ADU,3,0
ger,27.066666666666666,ADU,3,0.024031007751937984
ger,27.066666666666666,CHI,3,0.012232415902140673
ger,27.3,ADU,3,0.023809523809523808
ger,27.3,ADU,3,0.03589108910891089
ger,27.3,CHI,3,0.01507537688442211
ger,27.333333333333332,ADU,3,0.011904761904761904
ger,27.333333333333332,CHI,3,0
ger,27.366666666666667,ADU,3,0
ger,27.366666666666667,ADU,3,0.03214535290006988
ger,27.366666666666667,CHI,3,0.025604551920341393
ger,27.4,ADU,3,0.03125
ger,27.4,CHI,3,0.04809286898839138
ger,27.6,ADU,3,0.025945144551519646
ger,27.6,CHI,3,0.03233830845771144
ger,27.666666666666668,ADU,3,0.03185328185328185
ger,27.666666666666668,CHI,3,0.03492063492063492
ger,27.7,ADU,3,0
ger,27.7,CHI,3,0
ger,27.733333333333334,ADU,3,0.011682242990654205
ger,27.733333333333334,CHI,3,0.012526096033402923
ger,27.8,ADU,3,0.0379746835443038
ger,27.8,ADU,3,0.023166023166023165
ger,27.8,CHI,3,0.017167381974248927
ger,27.833333333333332,ADU,3,0.03343782654127482
ger,27.833333333333332,CHI,3,0.03508771929824561
